zdc,latitude,longitude
61668,48.44607668754232,2.7476255226821347
62790,48.69380834583312,2.1661798295082493
61662,48.45013945685683,2.7566869962304876
61661,48.44463423347081,2.777590492255842
61660,48.44328108775038,2.890887311850362
422460,48.808117362423076,2.1670825636811664
69693,48.749476855247664,2.305271045423316
69695,48.74964178281168,2.45091220655608
69691,48.749274409202776,2.476248218582931
61657,48.44346533174391,2.785255490590021
61659,48.4450341252749,2.5514572069074393
69696,48.749930830101235,2.3232394188453545
62788,48.69406526968094,2.297556383999985
61652,48.440524199791774,3.0467012021798974
69698,48.74974536023408,2.481112745381688
69699,48.75003070209997,2.292369385056818
62784,48.69424597293224,2.276623065280126
62780,48.69364668412123,2.281644936523458
422453,48.76202644790542,2.2709766027556593
69683,48.74806677532078,2.466562939603472
69681,48.74805717461793,2.2947763166554886
61638,48.43379061565699,2.999013100555076
61647,48.43962139944575,2.756039388096939
61645,48.437761045660366,2.592783529653662
62774,48.69344130076691,2.368542201873613
61643,48.436822701557645,2.7449524478812033
62776,48.693241638971514,2.413102083483683
61642,48.43734153131843,2.5670374162960456
61641,48.4365553978796,2.7547151490875397
62770,48.693471314253735,2.3449212367825933
424589,48.996384340742104,1.7248698179014754
73211,48.860928148403595,2.530416959636718
73210,48.86008232906277,2.505740619588754
73215,48.86099137818457,2.502658369434175
69789,48.75888718894587,2.3340812043862074
73216,48.86170279749121,2.5790909704114657
73214,48.861174591157,2.5089129361110727
73219,48.86307594252036,2.5131341949202737
69787,48.759603635129,2.301265925860491
69786,48.7587134882123,2.323975804075795
69780,48.75822555463758,2.3611472760670846
69782,48.75866904038153,2.414318698672466
73200,48.85717652393335,2.5312071944026804
73202,48.85654737103465,2.5244664586923036
73204,48.85845871671997,2.534827940355943
69797,48.760513376328525,2.399034148490397
73208,48.858840049562154,2.519804624175517
73209,48.85980361858674,2.5156590546811675
69795,48.760806766342114,2.349456804803832
69793,48.760372204774974,2.495855904389192
69791,48.76008660227267,2.4036100214252563
69790,48.75978347523611,2.4802103446199455
69762,48.75585567342014,2.368780348842384
69767,48.75657708815028,2.2815680585761298
69769,48.756871655057424,2.318000588579935
69761,48.75585430590857,2.321775123832814
69775,48.75636846489566,2.3276042110268502
69773,48.757638052468494,2.2777784635793656
69778,48.75811616163339,2.494082038603037
69771,48.75604961665885,2.4268628168588453
69770,48.75633648452908,2.3983272576961845
69745,48.75435331424911,2.3833532808820603
73259,48.87627423639179,2.5696474204364885
61703,48.4604669522378,3.337232189893912
73257,48.8753713130274,2.5431913245657785
61702,48.465158670583826,2.6072212690625873
69741,48.7543499883098,2.2919435705816174
69742,48.754085322697215,2.4122549332747667
69743,48.75354172899347,2.305169348971309
73251,48.87326442578889,2.5496584189487614
68619,48.89775850814567,2.8862659219383433
68618,48.898425601461526,2.7126769188500286
73255,48.87475547437208,2.5515678962660044
69749,48.75435456993241,2.312742027815429
68616,48.89790845336717,2.8305406426010165
422398,48.69979083560268,2.463964314212489
73247,48.87247526785502,2.546679564418504
61714,48.469694757247765,2.6951770083232716
73246,48.87220429619449,2.507677391785385
73249,48.8719354421522,2.563555202117393
68625,48.90000252935605,2.6145464248531165
73248,48.87259201412604,2.559889173561032
69756,48.75527669617842,2.4841999950038374
61711,48.465903324170725,3.250792352824352
424619,48.994185192890534,1.8683061680870097
69754,48.75501183196055,2.3942753063019495
69751,48.754949792757095,2.3900387783813524
73241,48.869311960101896,2.555690844615017
73243,48.87022448826414,2.525166375568784
73242,48.869838992183396,2.5054776360542883
424612,48.683966312594166,2.1614802935485518
68629,48.899635102393475,2.8582381593140425
68628,48.898746119712776,2.867229279044518
69750,48.75406526742057,2.4191856125151388
61706,48.46357075262924,3.2274946567433545
61705,48.46583890103765,2.607527315621401
73239,48.86952042371095,2.522255442352987
73238,48.86722292060348,2.505713765174881
69723,48.752703322010746,2.3236319527771614
69724,48.75280562377556,2.3131908880537373
73235,48.867774893855746,2.533442892026575
73234,48.867174462932624,2.533986728020368
424624,48.69141107572123,2.1610347994181374
73233,48.866695108041775,2.5096719836132797
69728,48.752880731760705,2.4482053297839834
73231,48.86624942770942,2.5754214203010104
73229,48.865676433521486,2.56363490269398
73228,48.86489556384311,2.5205530520456945
69730,48.75312168397033,2.3284349594627107
73225,48.86480495756939,2.5553203473080903
68600,48.89553675368636,2.9521678626639822
73224,48.86423318721678,2.5168583033299483
69733,48.752582069384204,2.345451427466672
69734,48.753439332033025,2.31940566583469
68602,48.896455819972886,2.840147449571749
68605,48.89667994801228,2.8147025014793536
68604,48.895343159817465,3.09942830208557
73223,48.86392543629722,2.5497936731723896
68606,48.89721352747717,2.7116265410113605
68608,48.89727251948446,2.829178759297599
69708,48.75079772446563,2.5000968096555054
68659,48.90343829344014,3.1964595595826264
69705,48.75052013369275,2.4620901925269503
69703,48.75016626159328,2.4485944527953927
69702,48.75008864727034,2.2999106826930236
68657,48.90451119365553,2.8024791795658137
69700,48.75016738584781,2.354594724513594
68653,48.904146314562844,2.810413004945707
68661,48.90541173370909,2.881938439279283
423496,49.00111353034329,1.683939291586084
69716,48.75127103685833,2.2891901314797583
69718,48.751660797844465,2.486235172558268
62803,48.69349756657471,1.7704488046549944
69711,48.75122225646333,2.3386199579786546
62802,48.69380712417997,1.8464525466640467
69714,48.75137222950679,2.491311435370193
62801,48.69478379615988,2.481943658932355
62800,48.6948201773427,2.3580906421298207
68665,48.90779167216138,2.6691060833360534
68662,48.906150633453024,2.601247699058708
68637,48.90112236506668,2.7927117602651705
68638,48.90085853061127,2.812702938535398
68639,48.90183920553723,2.597420357424024
68630,48.90011391932765,2.856306757598151
68632,48.90129180236948,2.5898130608626913
68634,48.89904250161272,3.039549078668283
68635,48.900371027175304,2.868766492352105
68636,48.90051803160225,2.871644239739117
425731,48.9999511453979,1.7407194089040252
68642,48.9021755092051,2.7958995212947966
474307,48.89751376401351,2.158525273706219
68641,48.902447696264666,2.6732187037367288
68646,48.90332107402196,2.6104226564782973
68644,48.90339922270082,2.593350010370227
68693,48.91240397744204,2.920540439667675
68699,48.91497570214589,2.6574627821674435
68695,48.91353807154941,2.8305989029244407
68670,48.9061585052139,3.185249389059635
68672,48.90967236802761,2.5948494716751993
68673,48.90694841743891,3.158022631625776
68683,48.91159780702809,2.8258437108535137
68687,48.912346179908084,2.821079630352185
68685,48.90941308420958,3.2128056354253522
62625,48.68439007857143,2.342297756679345
62627,48.68442407942039,2.3753889705244577
62626,48.6846766304314,2.2000632234235176
61577,48.41638530104537,2.7071223970980967
61578,48.41521135995712,2.9804919748496634
61576,48.41231058956984,3.395005529675088
61574,48.41557878019659,2.7393253530298303
61572,48.41436584174982,2.9404565406645795
62618,48.6825705254476,2.117027695229475
62616,48.68390649142515,2.3953843731425613
62615,48.68400539361792,2.4152162290722656
62614,48.68341566162553,2.337698184272614
62612,48.68305024904531,2.236690945094291
62611,48.68330799793121,2.0018310375207578
62610,48.67776754765593,2.356717595739618
61567,48.41050590462429,3.3554654640908086
61562,48.41039937143928,3.2288928970820576
62609,48.6833510730714,2.1476543783209325
62607,48.68356069884561,2.4320790800725587
61599,48.420550555457126,3.020807520315032
62647,48.685796835838985,2.208876343974959
62649,48.686186144228465,2.277298360765796
61591,48.417985862318375,2.9591911373492383
423648,49.00252227879054,2.4182532683781193
61590,48.418884339373335,2.7369843086321985
61596,48.420870808028326,2.5651118999735742
62641,48.684252419392124,2.1267735292445957
61594,48.41934446222763,2.7335355458237904
425793,48.821868237512184,2.4232518730553227
425791,48.78746148146023,2.233496108970803
425796,48.995205287972006,1.9294895315809344
425790,48.706019685871446,2.371808109632527
