route_id,ligne_nom,couleur,mode,submode,operateur,zdc_id,zdc_nom
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,463511,Cimetières
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,463515,Rue de la Paix
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,478499,Place Molière
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,480875,Le Cor de Chasse / Belle Epine Nord
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69556,Raoul Delattre
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69561,Weddingen
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69564,Lycée Marianne
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69565,EDF
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69572,Écoles
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69585,Henri Dunant
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69587,Place Amédée Soupault
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69599,Marché
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69603,Paul Painlevé / Place Gounot
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69608,La Fresnaie
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69625,Villeneuve-le-Roi
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69648,J.-J. Rousseau
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69653,Mairie / Paul Lafargue
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69656,Orly - Gaston Viens
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69657,Parc Méliès
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69665,Cité Jardins
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69677,Thiais - Orly (Pont de Rungis)
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69731,Pont d'Espagne
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,69762,La Belle Epine
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,73679,Place Paul Bert
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,73897,Cimetière Paysager
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,74101,Parc en Seine
C00001,482,0055c8,bus,regionalBus,Keolis Ouest Val-de-Marne,74372,Hauts Flouviers
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,463515,Rue de la Paix
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,478500,Rue Foch
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69553,Les Pierrières
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69556,Raoul Delattre
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69561,Weddingen
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69564,Lycée Marianne
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69565,EDF
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69567,Ernest Renan
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69572,Écoles
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69578,Pierre Curie
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69579,Jeanne d'Arc
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69582,Poincaré / Victor Hugo
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69587,Place Amédée Soupault
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69592,Général de Gaulle
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69596,Foyer Jean Rostand
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69599,Marché
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69604,Guillaume du Vair
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69608,La Fresnaie
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69612,École Paul Painlevé
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69620,Place Colonel A. Beltrame
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69621,Abbé Grégoire / Louis Jarrige
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69625,Villeneuve-le-Roi
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69640,Gallieni
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,69642,Nikos Belloyanis
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,73679,Place Paul Bert
C00003,Licorne,ff82b4,bus,localBus,Keolis Ouest Val-de-Marne,74101,Parc en Seine
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69554,Ablon
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69556,Raoul Delattre
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69557,Reine Astrid
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69561,Weddingen
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69563,Brossolette
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69564,Lycée Marianne
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69568,Villeneuve-Saint-Georges
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69576,Place de la République
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69587,Place Amédée Soupault
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69603,Paul Painlevé / Place Gounot
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69620,Place Colonel A. Beltrame
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69639,Orly Ville
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69648,J.-J. Rousseau
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69653,Mairie / Paul Lafargue
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69656,Orly - Gaston Viens
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69669,La Victoire
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69673,La Source
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69686,Noyer Grenot
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69701,Jean Jaurès
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69722,Les Tilleuls
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69755,Spinoza
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69774,Lycée / De Lattre de Tassigny
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69791,Guy Môquet
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69819,Général Leclerc
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69846,Rouget de Lisle
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,69852,Choisy-le-Roi
C00004,483,ff5a00,bus,regionalBus,Keolis Ouest Val-de-Marne,74105,Pont de Villeneuve-le-Roi
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,419893,Maison de l'Environnement
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,419897,Parc Central
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,419901,DGAC
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,419905,Rue du Musée
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,478358,Château d'Ablon
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,63210,Tamaris le Parc
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,63213,ZA Les Guyards
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,63278,Aéroport d’Orly (Terminal 4)
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,63284,Aéroport d’Orly (Terminaux 1-2-3)
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69548,Sacré Coeur
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69554,Ablon
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69556,Raoul Delattre
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69558,Beauregard
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69560,Garibaldi
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69561,Weddingen
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69563,Brossolette
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69564,Lycée Marianne
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69568,Villeneuve-Saint-Georges
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69570,Justice
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69591,Villa Nova
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69605,Rû de Gironde
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69632,Ecole des Sapeurs-Pompiers
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,69636,La Végétale
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,74009,Porte de l'Essonne
C00006,480,3c91dc,bus,localBus,Keolis Ouest Val-de-Marne,74105,Pont de Villeneuve-le-Roi
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,412570,Docteur Roux
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,415225,Rue Tortue
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,415229,Rue des Fusillés
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,415236,Passerelle
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,415240,Jules Guesde
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,415244,Eugène Hénaff
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,426139,Cité des Vergers
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,495693,Centre Commercial Pont de Vitry
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,69725,Institut Grignon
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,69732,Stade Alain Mimoun
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,69751,E. Levassor
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,69754,Ferme de Grignon / Marmontel
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,69770,Hélène Muller / Pavé Grignon
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,69791,Guy Môquet
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,69819,Général Leclerc
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,69846,Rouget de Lisle
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,69852,Choisy-le-Roi
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,69878,8 mai 1945
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,70235,Charles Heller
C00007,282,82dc73,bus,localBus,Keolis Ouest Val-de-Marne,70242,Pont de Vitry
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,478720,ZAC Pillet
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,478725,St Eloi
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67511,Les Fontaines
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67529,Maurice André
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67531,La Brosse
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67539,Marsange 1
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67540,Marsange 2
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67547,Place
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67561,Autheuil
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67587,ZI Ampère
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67602,Vieux Moulin
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67619,Champagne
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67624,Eglise
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67625,Tournan
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67628,Val des Dames
C00009,3103,640082,bus,localBus,Keolis Portes et Val de Brie,67658,Gretz-Armainvilliers
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,426345,Poincaré
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,426361,Sécurité Sociale
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,478480,Closeau
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,478744,Zac de la Terre Rouge
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67605,Petite Motte
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67612,ZI Eiffel
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67617,Maréchal Foch
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67618,Poste
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67625,Tournan
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67626,Cottages
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67638,Pompiers
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67641,PSR
C00012,3107,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67648,Pont
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,478352,Michelet / Les Bordes
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,490754,Sophie Germain
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,62480,Eglise / Le Lavoir
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,62588,Lycée Tour des Dames
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,62603,Saint Nicolas
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,67395,Lavoir
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,67399,N4 Bernay Vilbert
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,67402,Maladrerie
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,67502,ZI de Fontenay
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,67505,Lafayette
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,67528,Coubertin
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,67548,Croix Saint-Pierre
C00014,3110,dc9600,bus,localBus,Keolis Portes et Val de Brie,67604,Marles-en-Brie
C00015,3111,00643c,bus,regionalBus,Keolis Portes et Val de Brie,67575,Alfred de Vigny
C00015,3111,00643c,bus,regionalBus,Keolis Portes et Val de Brie,67603,Stade Laumondé
C00015,3111,00643c,bus,regionalBus,Keolis Portes et Val de Brie,67610,Ombrages Parc
C00015,3111,00643c,bus,regionalBus,Keolis Portes et Val de Brie,67611,Pierre et Marie Curie
C00015,3111,00643c,bus,regionalBus,Keolis Portes et Val de Brie,67615,Avenue des Fresnes
C00015,3111,00643c,bus,regionalBus,Keolis Portes et Val de Brie,67616,Place Clément Ader
C00015,3111,00643c,bus,regionalBus,Keolis Portes et Val de Brie,67620,Cité des Troènes
C00015,3111,00643c,bus,regionalBus,Keolis Portes et Val de Brie,67623,Victor Hugo
C00015,3111,00643c,bus,regionalBus,Keolis Portes et Val de Brie,67632,Singe Vert
C00015,3111,00643c,bus,regionalBus,Keolis Portes et Val de Brie,67658,Gretz-Armainvilliers
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,462934,Ozoir-la-Ferrière
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,463333,Belle Croix
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,491773,Ferme Pereire
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67545,Mairie
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67553,Chemin du Patis
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67589,Hyverneaux
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67593,Réveillon Écoles
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67598,Réveillon PLR
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67609,Parc Centre Commercial
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67634,Place Charlotte
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67640,Stade
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67647,Pavé de Paris
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67650,Rond-point du Château
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67653,Avenue du Châtelet
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67654,Armainvilliers
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67657,Clos Prieur
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67660,Rue de Pontault
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67673,Clos Saint Yon
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67674,Clos la Vigne
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67683,Romaine Vimont
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67709,Mairie
C00016,3114,ff5a00,bus,localBus,Keolis Portes et Val de Brie,67711,Eglise
C00017,3118,0055c8,bus,localBus,Keolis Portes et Val de Brie,478478,Lully
C00017,3118,0055c8,bus,localBus,Keolis Portes et Val de Brie,479066,De Gaulle
C00017,3118,0055c8,bus,localBus,Keolis Portes et Val de Brie,485896,Kipling
C00017,3118,0055c8,bus,localBus,Keolis Portes et Val de Brie,67619,Champagne
C00017,3118,0055c8,bus,localBus,Keolis Portes et Val de Brie,67624,Eglise
C00017,3118,0055c8,bus,localBus,Keolis Portes et Val de Brie,67625,Tournan
C00017,3118,0055c8,bus,localBus,Keolis Portes et Val de Brie,67628,Val des Dames
C00017,3118,0055c8,bus,localBus,Keolis Portes et Val de Brie,67642,Monument
C00017,3118,0055c8,bus,localBus,Keolis Portes et Val de Brie,67658,Gretz-Armainvilliers
C00017,3118,0055c8,bus,localBus,Keolis Portes et Val de Brie,68129,Torcy
C00017,3118,0055c8,bus,localBus,Keolis Portes et Val de Brie,74226,Origny
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,424483,Val Bréon - Cempac / Castorama
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,426360,Val Bréon - Ikéa
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,478352,Michelet / Les Bordes
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,478480,Closeau
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,478720,ZAC Pillet
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,479102,Val Bréon - Conforama
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,490754,Sophie Germain
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,62588,Lycée Tour des Dames
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,62603,Saint Nicolas
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67395,Lavoir
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67399,N4 Bernay Vilbert
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67502,ZI de Fontenay
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67505,Lafayette
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67520,Mairie
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67527,Boulevard Hardy
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67528,Coubertin
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67532,Rue Bertaux
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67547,Place
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67561,Autheuil
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67604,Marles-en-Brie
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67605,Petite Motte
C00018,3119,ff1400,bus,regionalBus,Keolis Portes et Val de Brie,67625,Tournan
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,462934,Ozoir-la-Ferrière
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,463334,Robert Schuman
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,478854,Danton Stade / La Ferrière
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,480607,Einstein
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67685,Tulipes
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67691,Camélias / Rue de Chevry
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67693,Plume Vert
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67694,Campanules
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67695,Antenne
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67708,La Ferme
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67725,Campus Sainte-Thérèse Ouest
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67732,Collège Laurencin
C00021,3145,82dc73,bus,regionalBus,Keolis Portes et Val de Brie,67743,Poirier
C00024,3109,d2d200,bus,localBus,Keolis Portes et Val de Brie,67625,Tournan
C00024,3109,d2d200,bus,localBus,Keolis Portes et Val de Brie,67635,Maison des Associations
C00024,3109,d2d200,bus,localBus,Keolis Portes et Val de Brie,67636,Hameau de Ville
C00024,3109,d2d200,bus,localBus,Keolis Portes et Val de Brie,67716,Centre Médical
C00024,3109,d2d200,bus,localBus,Keolis Portes et Val de Brie,67744,Stade
C00024,3109,d2d200,bus,localBus,Keolis Portes et Val de Brie,67748,La Salle des Fêtes
C00025,3146,82c8e6,bus,localBus,Keolis Portes et Val de Brie,478530,Place Saint Jean
C00025,3146,82c8e6,bus,localBus,Keolis Portes et Val de Brie,67604,Marles-en-Brie
C00025,3146,82c8e6,bus,localBus,Keolis Portes et Val de Brie,67662,Vieux Moulin
C00025,3146,82c8e6,bus,localBus,Keolis Portes et Val de Brie,67666,La Houssiette
C00025,3146,82c8e6,bus,localBus,Keolis Portes et Val de Brie,67675,Beauregard
C00025,3146,82c8e6,bus,localBus,Keolis Portes et Val de Brie,67676,Gros Bois
C00025,3146,82c8e6,bus,localBus,Keolis Portes et Val de Brie,67677,Le Calvaire
C00025,3146,82c8e6,bus,localBus,Keolis Portes et Val de Brie,67678,Place Augereau
C00025,3146,82c8e6,bus,localBus,Keolis Portes et Val de Brie,67680,Monument
C00025,3146,82c8e6,bus,localBus,Keolis Portes et Val de Brie,67686,Bussière
C00025,3146,82c8e6,bus,localBus,Keolis Portes et Val de Brie,67690,La Gonière
C00025,3146,82c8e6,bus,localBus,Keolis Portes et Val de Brie,67701,Chantepie
C00026,3147,dc9600,bus,localBus,Keolis Portes et Val de Brie,67480,Ecole
C00026,3147,dc9600,bus,localBus,Keolis Portes et Val de Brie,67484,Eglise
C00026,3147,dc9600,bus,localBus,Keolis Portes et Val de Brie,67503,Etangs
C00026,3147,dc9600,bus,localBus,Keolis Portes et Val de Brie,67525,Balancerie
C00026,3147,dc9600,bus,localBus,Keolis Portes et Val de Brie,67530,Villas Patrice
C00026,3147,dc9600,bus,localBus,Keolis Portes et Val de Brie,67535,Mairie
C00026,3147,dc9600,bus,localBus,Keolis Portes et Val de Brie,67568,Coffry
C00026,3147,dc9600,bus,localBus,Keolis Portes et Val de Brie,67583,Combreux
C00026,3147,dc9600,bus,localBus,Keolis Portes et Val de Brie,67599,Bourgognerie
C00026,3147,dc9600,bus,localBus,Keolis Portes et Val de Brie,67625,Tournan
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,418870,Écopôle Rio
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,462934,Ozoir-la-Ferrière
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,486124,Salle des Fêtes / Place des Minimes
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,491773,Ferme Pereire
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,62412,Lieusaint - Moissy
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,62592,Victor Hugo
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,67438,Place des Fêtes
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,67449,Rendez-Vous Château - Jean-Claude Barigot
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,67491,ZI Charles De Gaulle
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,67567,Charles Pathé ZA
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,67570,Bleuets
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,67828,Fleuriste
C00027,7716,3c91dc,bus,expressBus,Keolis Portes et Val de Brie,68266,Val d'Europe
C00030,E,d896c1,bus,localBus,Keolis Grand Paris Vallée de la Marne,426353,Route d'Ozoir
C00030,E,d896c1,bus,localBus,Keolis Grand Paris Vallée de la Marne,483275,Prieuré
C00030,E,d896c1,bus,localBus,Keolis Grand Paris Vallée de la Marne,485838,3ème Avenue
C00030,E,d896c1,bus,localBus,Keolis Grand Paris Vallée de la Marne,67782,2ème Avenue
C00030,E,d896c1,bus,localBus,Keolis Grand Paris Vallée de la Marne,67784,République
C00030,E,d896c1,bus,localBus,Keolis Grand Paris Vallée de la Marne,67790,Ancel de Garlande
C00030,E,d896c1,bus,localBus,Keolis Grand Paris Vallée de la Marne,67793,Wattripont
