accId,zdc,label,numero,lat,lon,estEntree,estSortie
50148376,71166,"r. Wilhem",2,48.8467159454539,2.2698123529622283,true,true
50148534,64483,"r. Labélonye",2,48.885146758799905,2.1551862927584207,true,true
50148533,64483,"pl. Maurice Berteaux",3,48.88533059527305,2.1544741782248433,true,true
50148532,64483,"r. Paul Flament",1,48.88537868589291,2.156191680231982,true,true
50170733,64483,"pl. Maurice Berteaux (souterrain)",,48.885388015626674,2.1549641839566185,true,true
50148531,64514,"av. Maurice Berteaux",2,48.89008685096548,2.134157527116492,true,true
50148530,64514,"r. du Général Clavery",1,48.89025879106275,2.1343046911885253,true,true
50148887,72126,"r. Dora Maar",1,48.90550804337456,2.3221785800729893,true,true
50148889,72126,"r. Emmy Noether",6,48.904710799001975,2.322734639688865,false,true
50148885,72126,"r.Mme de Sanzillon",4,48.903841210428915,2.3200448921107215,true,true
50148890,72126,"r. Pierre Dreyfus",3,48.90415144381586,2.320832064537027,true,true
50148892,72126,"r. Arago / Sortie par les quais du RER C",7,48.90336285080959,2.3229158766744957,true,true
50148650,72126,"bd Victor Hugo",2,48.90515803134927,2.3223059165166515,true,true
50148891,72126,"r. Touzet",5,48.903544225906685,2.3200078465093448,false,true
50148886,71475,"r. Mstilav Rostropovitch",2,48.889703790625084,2.3137241717925816,true,true
50148654,71475,"r. Cardinet",1,48.88855248843329,2.3152667716820887,true,true
50171139,72179,"r. d'Estienne D'orves (bâtiment voyageur secondaire)",,48.91492675324322,2.270615502941979,true,true
50171176,72179,"r. du Général Leclerc",,48.91348960361666,2.272382118872903,true,true
50171177,72179,"r. du Général Leclerc",,48.91354306057086,2.2722995054287516,true,true
50170904,72179,"r. des Bourguignons",,48.91365229468849,2.272516288016561,true,true
50170905,72179,"r. des Bourguignons",,48.913527395708634,2.2726817659767558,true,true
50170797,66157,"r. de la Gare",,48.99729898632203,1.6299800302449268,true,true
50170798,66157,"r. de la Gare",,48.99724925379768,1.6303503723749955,true,true
50171186,66157,"r. du Midi",,48.997436966457876,1.630249748592366,true,true
50148090,474149,"Rue du Château Landon",1,48.87871943122621,2.361864544362832,true,true
50148997,71557,"r. du Château des Rentiers",4,48.82733575945024,2.36795578798606,true,true
50148854,71557,"r. de Tolbiac",3,48.82698995780043,2.3654944794917565,true,true
50148724,71557,"r. Nationale",1,48.82687665812176,2.3661769345503605,true,true
50148998,71557,"r. Baudricourt",2,48.82676418925681,2.365320147785874,true,true
50148464,71521,Mairie,2,48.89249025145008,2.3439518093798033,false,true
50148463,71521,"pl. Jules Joffrin",1,48.892538724394846,2.3445922189574286,true,true
50170770,66977,"r. Aristide Briand (secondaire)",,49.06329285954571,2.0572367435841357,true,true
50170769,66977,"r. Aristide Briand (principale)",,49.06256857263212,2.0577562088774415,true,true
50171211,71359,"r. Faubourg St Martin",,48.87677959008275,2.3606884691120182,true,true
50170782,71359,"r. d'Alsace",,48.877440914944785,2.3582260951882046,true,true
50148065,73696,"Entrée / Sortie",0,48.920723805852305,2.4105025524972286,true,true
50148064,73696,"stade Daniel Féry",1,48.92078010921238,2.4109795261392275,true,true
50148061,73696,"av. Jean Jaurès",2,48.92105625727807,2.410444201821911,true,true
50148063,73696,"av. Lénine",4,48.92048148003019,2.4106008194320516,true,true
50148062,73696,"av. Paul Vaillant-Couturier",3,48.920757760845525,2.4100927867282818,true,true
50148845,71517,Calder-Miró,5,48.89131976463631,2.240273114931974,true,true
50148843,71517,Boieldieu,3,48.891312144606886,2.2390730318126426,true,true
50148546,71517,"Parvis - Esplanade",4,48.89166449864915,2.2393270169352935,true,true
50148548,71517,"Dôme - Valmy",2,48.891759049156775,2.2372252771552845,true,true
50148844,71517,"Grande Arche",1,48.89231028394773,2.2376400053630103,true,true
50148547,71517,"salle des Colonnes",8,48.89231028394773,2.2376400053630103,true,true
50147945,71517,"pl. Carpeaux",7,48.89304940477279,2.23790196337428,true,true
50148846,71517,"Coupole - Regnault",6,48.89198909248842,2.242295521551154,true,true
50148366,71157,"bd Garibaldi",2,48.84695675965207,2.3072829125786916,true,true
50148367,71157,"av. de Suffren",1,48.84705710185449,2.307526862656292,true,true
50148798,73667,"r. Anatole France",2,48.88858201831654,2.2879499543961908,false,true
50147883,73667,"r. Louise Michel",1,48.88867963902699,2.28773041456286,true,true
50147798,71264,"r. Saint-Martin",19,48.857121859967314,2.3493582763825334,true,true
50148893,415852,"r. du Temple",7,48.85815874528615,2.3531616498613457,true,true
50148395,415852,"r. de Lobau",6,48.8568378201705,2.353368859802681,true,true
50148394,415852,"Hôtel de Ville",5,48.85702843934606,2.352030810578519,true,true
50148847,415852,"r. de Rivoli",1,48.85747623894826,2.3516845030019007,true,true
50148393,415852,"av. Victoria",4,48.85723932103685,2.3511150127876026,true,true
50148848,415852,"r. de la Coutellerie",3,48.857561291289606,2.350783893388991,true,true
50148392,415852,"r. du Renard",2,48.85767238403239,2.3513685816875842,true,true
50148425,71045,"Palais des Sports",2,48.83218783756527,2.2871672626367965,true,true
50148427,71045,"r. de Vaugirard",3,48.83267266057525,2.288536571232545,true,true
50148426,71045,"av. Ernest Renan",1,48.83199242557609,2.2875786240317075,true,true
50148429,71045,"bd Lefebvre",5,48.832179906714245,2.2888566259400407,true,true
50148428,71045,"bd Victor",4,48.83281427968131,2.28815318909104,true,true
50148744,412697,"Les Arcades",1,48.84065050074661,2.547399174037223,true,true
50148869,412697,Esplanade,2,48.84083036453428,2.5473976121482553,true,true
50149173,70441,"av. Marx Dormoy",1,48.81017572000325,2.3172763038333524,true,true
50149174,70441,"av. de Stalingrad",2,48.809486271254,2.317816394287196,true,true
50149179,483315,"r. Claude Debussy",5,48.80487829701457,2.317277566293593,true,true
50149177,483315,"pl. Lucie Aubrac",3,48.80366614594474,2.3176338208212544,true,true
50149178,483315,"av. de Stalingrad",4,48.80510205932638,2.318663459619983,true,true
50149175,483315,"r. de Verdun",1,48.80329897472607,2.317910932996357,true,true
50149176,483315,"av. Henri Barbusse",2,48.80305156933719,2.3171108614687514,true,true
50173318,478505,"Gare routière / Mairie",1,48.69124640244416,2.3822499853038135,true,true
50149316,71106,"Boulevard de Port-Royal",1,48.839804233650646,2.3369850208600567,true,true
50149328,72491,"Pont de Stains",2,48.907650200120514,2.377171624703206,true,true
50149329,72491,"bd Félix Faure",3,48.90868037831747,2.37812794427728,true,true
50149326,72491,"Canal Saint-Denis",1,48.90773226742963,2.37738892534209,true,true
50149327,72491,"Canal Saint-Denis",1,48.90771442421609,2.3774164241009177,true,true
50149337,72524,"av. de la République",5,48.91420993527874,2.381377450533618,true,true
50149335,72524,"r. Fourrier",4,48.912781366491735,2.379893592715712,false,true
50149336,72524,"av. de la République",5,48.91418962459818,2.38092742830181,true,true
50149333,72524,"r. Pasteur",3,48.913051846759906,2.3800268105240048,true,true
50149334,72524,"r. Pasteur",3,48.91331340493449,2.3801737801004976,true,true
50149331,72524,"av. du Pdt Roosevelt",1,48.91454875892036,2.380814000658384,true,true
50149332,72524,"av. Victor Hugo",2,48.91422390192011,2.380599555853034,true,true
